,uncleaned_index,item_name,item_address,lat,lon,OGaddress,index,review_score,categories,url
677,1092,Gopher Dunes Inc,"4385 Hwy 59, Courtland, Ontario",42.8344446,-80.6372462,"4385 Hwy 59 South, Courtland, Ontario N0J 1E0 Canada",T677,4.2,"['Off-Road & ATV Trails', 'Off-Road & ATV Trails']",https://www.tripadvisor.ca/Attraction_Review-g2701304-d12100903-Reviews-Gopher_Dunes_Inc-Courtland_Norfolk_County_Ontario.html
678,1093,Capitol Arts Market,"13 Norfolk St, Simcoe, Ontario",42.837032642105264,-80.3037725368421,"13 Norfolk St S, Simcoe, Ontario N3Y 2V8 Canada",T678,5.0,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g181739-d18817324-Reviews-Capitol_Arts_Market-Simcoe_Norfolk_County_Ontario.html
679,1094,Norfolk Arts Centre,"21 Lynnwood Ave, Simcoe, Ontario",42.8380265,-80.30288756231204,"21 Lynnwood Ave N3Y 2V7, Simcoe, Ontario N3Y 2V7 Canada",T679,4.1,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g181739-d4133158-Reviews-Norfolk_Arts_Centre-Simcoe_Norfolk_County_Ontario.html
680,1095,Norfolk County Tourism,"185 Robinson Street, Simcoe, Ontario",42.836197909523804,-80.3101168952381,"185 Robinson Street Suite 200, Simcoe, Ontario N3Y 5L6 Canada",T680,5.0,"['Visitor Centres', 'Visitor Centres']",https://www.tripadvisor.ca/Attraction_Review-g181739-d10755310-Reviews-Norfolk_County_Tourism-Simcoe_Norfolk_County_Ontario.html
681,1096,Wooden Bear L Winery Inc,"Norfolk Street South, Simcoe, Ontario",42.8462777,-80.3071727,"Norfolk Street South, Simcoe, Ontario Canada",T681,2.6,"['Wineries & Vineyards', 'Wineries & Vineyards']",https://www.tripadvisor.ca/Attraction_Review-g181739-d4556531-Reviews-Wooden_Bear_L_Winery_Inc-Simcoe_Norfolk_County_Ontario.html
682,1100,Old Country Store,"80A Alice Street, Waterford, Ontario",42.933539,-80.2950511,"80A Alice Street, Waterford, Ontario N0E 1Y0 Canada",T682,3.2,"['Antique Stores', 'Flea & Street Markets', 'Antique Stores', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g947965-d12635612-Reviews-Old_Country_Store-Waterford_Norfolk_County_Ontario.html
683,1101,Canada's First Forestry Station Interpretive Centre,"885 24 Hwy, Saint Williams, Ontario",42.6673206,-80.4151301,"885 24 Hwy E, Saint Williams, Ontario N0E 1P0 Canada",T683,4.0,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g7744312-d8855641-Reviews-Canada_s_First_Forestry_Station_Interpretive_Centre-Saint_Williams_Norfolk_Count.html
684,1102,Woodhouse Gallery,"313 Main St, Port Dover, Ontario",42.7864644,-80.2034125,"313 Main St Port Dover, Port Dover, Ontario N0A 1N0 Canada",T684,5.0,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g940854-d21354915-Reviews-Woodhouse_Gallery-Port_Dover_Norfolk_County_Ontario.html
685,1105,Duchesnay Falls Trails,"East Duchesnay Falls, North Bay, Ontario",46.3359171,-79.5107681,"East Duchesnay Falls Road, North Bay, Ontario P1B 8G5 Canada",T685,4.4,"['Hiking Trails', 'Hiking Trails']",https://www.tripadvisor.ca/Attraction_Review-g155000-d7066277-Reviews-Duchesnay_Falls_Trails-North_Bay_Northeastern_Ontario_Ontario.html
686,1108,New Ontario Brewing,"1881 Cassells St, North Bay, Ontario",46.3177252,-79.4461206,"1881 Cassells St, North Bay, Ontario P1B 4C8 Canada",T686,4.5,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g155000-d10600023-Reviews-New_Ontario_Brewing-North_Bay_Northeastern_Ontario_Ontario.html
687,1110,Laurentian Ski Hill,"15 Janey Ave, North Bay, Ontario",46.33706535,-79.4333815519739,"15 Janey Ave, North Bay, Ontario P1C 1N1 Canada",T687,4.4,"['Ski & Snowboard Areas', 'Ski & Snowboard Areas']",https://www.tripadvisor.ca/Attraction_Review-g155000-d4403800-Reviews-Laurentian_Ski_Hill-North_Bay_Northeastern_Ontario_Ontario.html
688,1111,Northgate Shopping Centre,"1500 Fisher St, North Bay, Ontario",46.3109757,-79.4496098,"1500 Fisher St, North Bay, Ontario P1B 2H3 Canada",T688,4.3,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g155000-d9745427-Reviews-Northgate_Shopping_Centre-North_Bay_Northeastern_Ontario_Ontario.html
689,1114,The Cove,"429 Lakeside Dr, North Bay, Ontario",44.01369473823781,-77.4459158759671,"429 Lakeside Dr, North Bay, Ontario P1A 4H3 Canada",T689,4.2,"['Beaches', 'Beaches']",https://www.tripadvisor.ca/Attraction_Review-g155000-d9745424-Reviews-The_Cove-North_Bay_Northeastern_Ontario_Ontario.html
690,1115,Pro-Cathedral of the Assumption,"480 McIntyre St, North Bay, Ontario",48.4430775,-89.2088143,"480 McIntyre St W, North Bay, Ontario P1B 2Z4 Canada",T690,4.7,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g155000-d4611585-Reviews-Pro_Cathedral_of_the_Assumption-North_Bay_Northeastern_Ontario_Ontario.html
691,1116,Discovery North Bay,"100 Ferguson St, North Bay, Ontario",46.3099117,-79.4653196,"100 Ferguson St P1B 1W8, North Bay, Ontario P1B 1W8 Canada",T691,3.7,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g155000-d4289076-Reviews-Discovery_North_Bay-North_Bay_Northeastern_Ontario_Ontario.html
692,1117,North Bay Farmers' Market,"North Bay Mall, North Bay, Ontario",46.283131600000004,-79.4459135950692,"North Bay Mall 300 Lakeshore Dr Inside the North Bay Mall, North Bay, Ontario P1A 3V2 Canada",T692,4.3,"['Farmers Markets', 'Farmers Markets']",https://www.tripadvisor.ca/Attraction_Review-g155000-d10642412-Reviews-North_Bay_Farmers_Market-North_Bay_Northeastern_Ontario_Ontario.html
693,1121,Champlain Park,"1204 Premier Rd, North Bay, Ontario",46.2589951,-79.4294373,"1204 Premier Rd, North Bay, Ontario P1A 2J4 Canada",T693,4.8,"['Beaches', 'Parks', 'Playgrounds', 'Beaches', 'Parks', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g155000-d10799914-Reviews-Champlain_Park-North_Bay_Northeastern_Ontario_Ontario.html
694,1124,Gateway City Brewery,"600-612 Gormanville Rd, North Bay, Ontario",46.3308439,-79.4871961,"600-612 Gormanville Rd Unit 206, North Bay, Ontario P1B 9S7 Canada",T694,4.5,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g155000-d17836579-Reviews-Gateway_City_Brewery-North_Bay_Northeastern_Ontario_Ontario.html
695,1128,Widdifield Forrest Provincial Park,"Widdifield Station Road, North Bay, Ontario",46.3805071,-79.3000363,"Widdifield Station Road P1b 8g2, North Bay, Ontario Canada",T695,3.0,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g155000-d4403873-Reviews-Widdifield_Forrest_Provincial_Park-North_Bay_Northeastern_Ontario_Ontario.html
696,1129,Capitol Centre,"150 Main St, North Bay, Ontario",44.5226575,-80.0130206,"150 Main St E, North Bay, Ontario P1B 1A8 Canada",T696,4.7,"['Performances', 'Performances']",https://www.tripadvisor.ca/Attraction_Review-g155000-d6510932-Reviews-Capitol_Centre-North_Bay_Northeastern_Ontario_Ontario.html
697,1132,Northern Tikes,"210 Main St, North Bay, Ontario",43.291736,-80.447663,"210 Main St E, North Bay, Ontario P1B 1B1 Canada",T697,4.7,"['Game & Entertainment Centres', 'Game & Entertainment Centres']",https://www.tripadvisor.ca/Attraction_Review-g155000-d9714537-Reviews-Northern_Tikes-North_Bay_Northeastern_Ontario_Ontario.html
698,1133,Tranquility Spa,"194 Main St, North Bay, Ontario",45.9086984,-82.258645,"194 Main St W, North Bay, Ontario P1B 2T5 Canada",T698,4.4,"['Spas', 'Spas']",https://www.tripadvisor.ca/Attraction_Review-g155000-d7224270-Reviews-Tranquility_Spa-North_Bay_Northeastern_Ontario_Ontario.html
699,1165,Bass Lake Provincial Park,"2540 Bass Lake, Orillia, Ontario",44.6114317,-79.4568438,"2540 Bass Lake Side Road, Orillia, Ontario L3V 6H1 Canada",T699,3.9,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g182145-d4091445-Reviews-Bass_Lake_Provincial_Park-Orillia_Ontario.html
700,1166,Stephen Leacock Museum,"50 Museum Dr, Orillia, Ontario",44.6080715,-79.39361539737388,"50 Museum Dr, Orillia, ON L3V 7T9, Canada, Orillia, Ontario L3V 6K5 Canada",T700,4.2,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g182145-d2219407-Reviews-Stephen_Leacock_Museum-Orillia_Ontario.html
701,1167,The OPP Museum,"777 Memorial Ave, Orillia, Ontario",44.582761,-79.43011942420344,"777 Memorial Ave, Orillia, Ontario L3V 7V3 Canada",T701,4.4,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g182145-d2419876-Reviews-The_OPP_Museum-Orillia_Ontario.html
702,1168,Scout Valley,"Highway 11 &, Orillia, Ontario",44.6061614,-79.4461856,"Highway 11 & Old Barrie Road East, Orillia, Ontario Canada",T702,4.4,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g182145-d3335203-Reviews-Scout_Valley-Orillia_Ontario.html
703,1169,Scales Nature Park,"82 Line 15, Orillia, Ontario",44.5870403,-79.4617096,"82 Line 15 S, Orillia, Ontario L3V 8H9 Canada",T703,4.5,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g182145-d3335171-Reviews-Scales_Nature_Park-Orillia_Ontario.html
704,1171,Port of Orillia,"50 Centennial Drive, Orillia, Ontario",44.612205912400256,-79.4135330189055,"50 Centennial Drive, Orillia, Ontario L3V 4M8 Canada",T704,4.3,"['Points of Interest & Landmarks', 'Piers & Boardwalks', 'Points of Interest & Landmarks', 'Piers & Boardwalks']",https://www.tripadvisor.ca/Attraction_Review-g182145-d12546032-Reviews-Port_of_Orillia-Orillia_Ontario.html
705,1173,Guardian Angels Church,"115 West St, Orillia, Ontario",44.6308483,-79.432879,"115 West St N, Orillia, Ontario L3V 5C4 Canada",T705,4.4,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g182145-d4677687-Reviews-Guardian_Angels_Church-Orillia_Ontario.html
706,1175,Royal Canadian Legion Branch 34,"215 Mississaga St, Orillia, Ontario",44.60470503690791,-79.42768896421092,"215 Mississaga St E, Orillia, Ontario L3V 1W2 Canada",T706,4.1,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g182145-d6511320-Reviews-Royal_Canadian_Legion_Branch_34-Orillia_Ontario.html
707,1176,Orilla Farmers' Market,"corner of West, Orillia, Ontario",44.6092059,-79.4175587,"corner of West and Mississaga Streets, Orillia, Ontario Canada",T707,4.1,"['Farmers Markets', 'Farmers Markets']",https://www.tripadvisor.ca/Attraction_Review-g182145-d10850396-Reviews-Orilla_Farmers_Market-Orillia_Ontario.html
708,1177,Mariposa Arts Theatre Foundation,"12 Brammer Dr, Orillia, Ontario",44.6390108,-79.4188127,"12 Brammer Dr, Orillia, Ontario L3V 7T4 Canada",T708,5.0,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g182145-d5290466-Reviews-Mariposa_Arts_Theatre_Foundation-Orillia_Ontario.html
709,1178,Orillia Opera House,"20 Mississaga St, Orillia, Ontario",44.608096315789474,-79.42040231578947,"20 Mississaga St W (Corner of West & Mississaga Streets), Orillia, Ontario L3V 3A6 Canada",T709,4.5,"['Operas', 'Theatres', 'Performances', 'Operas', 'Theatres', 'Performances']",https://www.tripadvisor.ca/Attraction_Review-g182145-d2219404-Reviews-Orillia_Opera_House-Orillia_Ontario.html
710,1182,Candy Shoppe,"8903 Hwy 11, Orillia, Ontario",44.611034,-79.4450765,"8903 Hwy 11 N, Orillia, Ontario L3V 0W4 Canada",T710,3.9,"['Gift & Speciality Shops', 'Gift & Speciality Shops']",https://www.tripadvisor.ca/Attraction_Review-g182145-d6435327-Reviews-Candy_Shoppe-Orillia_Ontario.html
711,1184,Galaxy Cinemas Orillia,"865 West Ridge, Orillia, Ontario",44.6092059,-79.4175587,"865 West Ridge Blvd, Orillia, Ontario L3V 8B3 Canada",T711,3.7,"['Movie Theatres', 'Movie Theatres']",https://www.tripadvisor.ca/Attraction_Review-g182145-d7258197-Reviews-Galaxy_Cinemas_Orillia-Orillia_Ontario.html
712,1185,Red Caboose Mini Golf,"454 Laclie St, Orillia, Ontario",44.628327850000005,-79.42243570000001,"454 Laclie St, Orillia, Ontario L3V 4P8 Canada",T712,4.0,"['Mini Golf', 'Mini Golf']",https://www.tripadvisor.ca/Attraction_Review-g182145-d10229219-Reviews-Red_Caboose_Mini_Golf-Orillia_Ontario.html
713,1186,The Magpie Bead Co,"6 Peter St, Orillia, Ontario",44.60938876,-79.41778512,"6 Peter St S, Orillia, Ontario L3V 5A9 Canada",T713,4.5,"['Lessons & Workshops', 'Lessons & Workshops']",https://www.tripadvisor.ca/Attraction_Review-g182145-d6934904-Reviews-The_Magpie_Bead_Co-Orillia_Ontario.html
714,1188,Blue Beacon Marina,"693 Atherley Rd, Orillia, Ontario",44.6035186,-79.36596785,"693 Atherley Rd, Orillia, Ontario L3V 1P4 Canada",T714,3.6,"['Equipment Hire', 'Equipment Hire']",https://www.tripadvisor.ca/Attraction_Review-g182145-d4681873-Reviews-Blue_Beacon_Marina-Orillia_Ontario.html
715,1189,Orillia Bowl,"285 Memorial Ave, Orillia, Ontario",44.595152875,-79.4243965,"285 Memorial Ave, Orillia, Ontario L3V 5X9 Canada",T715,5.0,"['Bowling Alleys', 'Bowling Alleys']",https://www.tripadvisor.ca/Attraction_Review-g182145-d15193343-Reviews-Orillia_Bowl-Orillia_Ontario.html
716,1190,Ax Men Axe Throwing,"5 Ontario St, Orillia, Ontario",44.587337749999996,-79.42720849999999,"5 Ontario St Unit C, Orillia, Ontario L3V 6H1 Canada",T716,5.0,"['Game & Entertainment Centres', 'Game & Entertainment Centres']",https://www.tripadvisor.ca/Attraction_Review-g182145-d12881767-Reviews-Ax_Men_Axe_Throwing-Orillia_Ontario.html
717,1222,Canadian Automotive Museum,"99 Simcoe St, Oshawa, Ontario",43.9678309,-78.9120619,"99 Simcoe St S, Oshawa, Ontario L1H 4G7 Canada",T717,4.5,"['Speciality Museums', 'History Museums', 'Speciality Museums', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g155003-d588801-Reviews-Canadian_Automotive_Museum-Oshawa_Ontario.html
718,1223,Parkwood National Historic Site,"270 Simcoe St, Oshawa, Ontario",43.9678309,-78.9120619,"270 Simcoe St N, Oshawa, Ontario L1G 4T5 Canada",T718,4.5,"['Historic Sites', 'Points of Interest & Landmarks', 'Historic Sites', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g155003-d588800-Reviews-Parkwood_National_Historic_Site-Oshawa_Ontario.html
719,1224,Lakeview Park,"Lakeview Park Avenue, Oshawa, Ontario",43.8625907,-78.8320282,"Lakeview Park Avenue, Oshawa, Ontario L1J 7Z9 Canada",T719,4.3,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4420674-Reviews-Lakeview_Park-Oshawa_Ontario.html
720,1225,The Ontario Regiment RCAC Museum,"1000 Stevenson Rd, Oshawa, Ontario",43.8783643,-78.870233,"1000 Stevenson Rd N, Oshawa, Ontario L1J 5P5 Canada",T720,4.8,"['Military Museums', 'Military Museums']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4082893-Reviews-The_Ontario_Regiment_RCAC_Museum-Oshawa_Ontario.html
721,1226,Tribute Communities Centre,"99 Athol St, Oshawa, Ontario",43.897022,-78.85919806512936,"99 Athol St E, Oshawa, Ontario L1H 1J8 Canada",T721,4.3,"['Arenas & Stadiums', 'Arenas & Stadiums']",https://www.tripadvisor.ca/Attraction_Review-g155003-d2500473-Reviews-Tribute_Communities_Centre-Oshawa_Ontario.html
722,1227,Oshawa Valley Botanical Gardens,"155 Gladstone Ave, Oshawa, Ontario",43.8967397,-78.8720215,"155 Gladstone Ave, Oshawa, Ontario L1J 4E8 Canada",T722,4.4,"['Gardens', 'Gardens']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4082809-Reviews-Oshawa_Valley_Botanical_Gardens-Oshawa_Ontario.html
723,1230,Robert McLaughlin Gallery,"72 Queen St, Oshawa, Ontario",43.89572075,-78.86668375585951,"72 Queen St Civic Centre, Oshawa, Ontario L1H 3Z3 Canada",T723,4.4,"['Art Museums', 'Art Museums']",https://www.tripadvisor.ca/Attraction_Review-g155003-d588799-Reviews-Robert_McLaughlin_Gallery-Oshawa_Ontario.html
724,1231,Linton's Farm Market,"571 Raglan Rd, Oshawa, Ontario",44.017838,-78.9272277,"571 Raglan Rd E, Oshawa, Ontario L1H 7K4 Canada",T724,4.4,"['Farms', 'Farms']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4420701-Reviews-Linton_s_Farm_Market-Oshawa_Ontario.html
725,1232,All or Nothing Brewhouse & Distillery,"439 Ritson Road, Oshawa, Ontario",43.8889494,-78.84785486370757,"439 Ritson Road South Ontario, Oshawa, Ontario L1H 5J8 Canada",T725,4.7,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g155003-d16704926-Reviews-All_or_Nothing_Brewhouse_Distillery-Oshawa_Ontario.html
726,1233,McLaughlin Bay Wildlife Reserve,"1189 Colonel Sam, Oshawa, Ontario",43.87626016591338,-78.8006931552613,"1189 Colonel Sam Dr, Oshawa, Ontario L1H 8W8 Canada",T726,4.6,"['Nature & Wildlife Areas', 'Nature & Wildlife Areas']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4082485-Reviews-McLaughlin_Bay_Wildlife_Reserve-Oshawa_Ontario.html
727,1234,Purple Woods Conservation Area,"38 Coates Road, Oshawa, Ontario",44.036461349999996,-78.91957858888145,"38 Coates Road, Oshawa, Ontario Canada",T727,3.9,"['Nature & Wildlife Areas', 'Nature & Wildlife Areas']",https://www.tripadvisor.ca/Attraction_Review-g155003-d7166051-Reviews-Purple_Woods_Conservation_Area-Oshawa_Ontario.html
728,1237,Oshawa Little Theatre,"62 Russett Ave, Oshawa, Ontario",43.9296836,-78.8825759,"62 Russett Ave, Oshawa, Ontario L1G 3R5 Canada",T728,4.2,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4082504-Reviews-Oshawa_Little_Theatre-Oshawa_Ontario.html
729,1238,General Motors Centre,"99 Athol St, Oshawa, Ontario",43.897022,-78.85919806512936,"99 Athol St E, Oshawa, Ontario L1H 1J8 Canada",T729,4.3,"['Arenas & Stadiums', 'Arenas & Stadiums']",https://www.tripadvisor.ca/Attraction_Review-g155003-d12308722-Reviews-General_Motors_Centre-Oshawa_Ontario.html
730,1239,Oshawa Museum,"1450 Simcoe St, Oshawa, Ontario",43.9678309,-78.9120619,"1450 Simcoe St S Lakeview Park, Oshawa, Ontario L1H 8S8 Canada",T730,4.4,"['Speciality Museums', 'History Museums', 'Speciality Museums', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4082500-Reviews-Oshawa_Museum-Oshawa_Ontario.html
731,1242,White Feather Country Store,"15 Raglan Rd, Oshawa, Ontario",44.017838,-78.9272277,"15 Raglan Rd E, Oshawa, Ontario L1H 7K4 Canada",T731,4.3,"['Gift & Speciality Shops', 'Gift & Speciality Shops']",https://www.tripadvisor.ca/Attraction_Review-g155003-d6678990-Reviews-White_Feather_Country_Store-Oshawa_Ontario.html
732,1245,Regent Theatre,"50 King St, Oshawa, Ontario",43.9065731,-78.8135491,"50 King St E, Oshawa, Ontario L1H 1B3 Canada",T732,4.4,"['Concerts', 'Movie Theatres', 'Theatres', 'Concerts', 'Movie Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4082856-Reviews-Regent_Theatre-Oshawa_Ontario.html
733,1247,Oshawa Golf and Curling Club,"160 Alexandra St, Oshawa, Ontario",43.9085843,-78.87644638452643,"160 Alexandra St, Oshawa, Ontario L1G 2C4 Canada",T733,4.9,"['Golf Courses', 'Golf Courses']",https://www.tripadvisor.ca/Attraction_Review-g155003-d4403834-Reviews-Oshawa_Golf_and_Curling_Club-Oshawa_Ontario.html
734,1249,Cheap Laughs Open Mic Stand-Up Comedy Night at Top Corner Grill & BBQ,"28 King St, Oshawa, Ontario",43.89806845,-78.86260216979821,"28 King St E king st and ontario st - nw corner - just west of the Regent Theatre, Oshawa, Ontario L1H 1A9 Canada",T734,4.6,"['Comedy Clubs', 'Comedy Clubs']",https://www.tripadvisor.ca/Attraction_Review-g155003-d10253927-Reviews-Cheap_Laughs_Open_Mic_Stand_Up_Comedy_Night_at_Top_Corner_Grill_BBQ-Oshawa_Ontar.html
735,1251,Parliament Hill and Buildings,"111 Wellington St, Ottawa, Ontario",45.42511485,-75.69985896167168,"111 Wellington St, Ottawa, Ontario K1A 0A6 Canada",T735,4.6,"['Historic Sites', 'Government Buildings', 'Historic Sites', 'Government Buildings']",https://www.tripadvisor.ca/Attraction_Review-g155004-d155615-Reviews-Parliament_Hill_and_Buildings-Ottawa_Ontario.html
736,1252,Canadian War Museum,"1 Vimy Place, Ottawa, Ontario",45.417121699999996,-75.71663421984586,"1 Vimy Place, Ottawa, Ontario K1A 0M8 Canada",T736,4.7,"['Military Museums', 'Points of Interest & Landmarks', 'History Museums', 'Military Museums', 'Points of Interest & Landmarks', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d155458-Reviews-Canadian_War_Museum-Ottawa_Ontario.html
737,1254,Canadian Museum of Nature,"240 McLeod St, Ottawa, Ontario",45.41275615,-75.6886350046209,"240 McLeod St, Ottawa, Ontario K2P 2R1 Canada",T737,4.5,"['Speciality Museums', 'Natural History Museums', 'Science Museums', 'Speciality Museums', 'Natural History Museums', 'Science Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d282693-Reviews-Canadian_Museum_of_Nature-Ottawa_Ontario.html
738,1255,National Gallery of Canada,"380 Sussex Dr, Ottawa, Ontario",45.4295209,-75.69880918087051,"380 Sussex Dr, Ottawa, Ontario K1N 9N4 Canada",T738,4.5,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d155448-Reviews-National_Gallery_of_Canada-Ottawa_Ontario.html
739,1256,Canada Aviation and Space Museum,"11 Aviation Parkway, Ottawa, Ontario",45.4590995,-75.64381400320639,"11 Aviation Parkway, Ottawa, Ontario K1K 2X5 Canada",T739,4.5,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d292790-Reviews-Canada_Aviation_and_Space_Museum-Ottawa_Ontario.html
740,1258,Small Pony Barrel Works,"101 Schneider Rd, Kanata, Ontario",45.33931065,-75.90201509102863,"101 Schneider Rd, Kanata, Ottawa, Ontario K2K 1Y3 Canada",T740,4.8,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g11964688-d13325120-Reviews-Small_Pony_Barrel_Works-Kanata_Ottawa_Ontario.html
741,1259,Royal Canadian Mint,"320 Sussex Dr, Ottawa, Ontario",45.431450999999996,-75.69926032752613,"320 Sussex Dr, Ottawa, Ontario K1A 0G8 Canada",T741,4.3,"['Points of Interest & Landmarks', 'Government Buildings', 'Points of Interest & Landmarks', 'Government Buildings']",https://www.tripadvisor.ca/Attraction_Review-g155004-d155449-Reviews-Royal_Canadian_Mint-Ottawa_Ontario.html
742,1260,Notre Dame Basilica,"385 Sussex Dr., Ottawa, Ontario",45.429800900000004,-75.69635877554998,"385 Sussex Dr. at Guigues Ave., Ottawa, Ontario K1N 5H5 Canada",T742,4.5,"['Sacred & Religious Sites', 'Sacred & Religious Sites']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184945-Reviews-Notre_Dame_Basilica-Ottawa_Ontario.html
743,1261,Hog's Back Falls,"Hog's Back Road, Ottawa, Ontario",45.3692882,-75.6996595,"Hog's Back Road at Colonel By Dr., Ottawa, Ontario K1A 0A1 Canada",T743,4.4,"['Waterfalls', 'Waterfalls']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184824-Reviews-Hog_s_Back_Falls-Ottawa_Ontario.html
744,1263,Bank of Canada Museum,"30 Bank Street, Ottawa, Ontario",45.421506,-75.7020619,"30 Bank Street At the corder of Bank and Wellington streets, Ottawa, Ontario K1A 0G9 Canada",T744,4.4,"['Speciality Museums', 'History Museums', 'Speciality Museums', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d282873-Reviews-Bank_of_Canada_Museum-Ottawa_Ontario.html
745,1264,Covered Bridge Brewing Company,"119 Iber Rd, Stittsville, Ontario",45.2769315,-75.9039952,"119 Iber Rd Ste 6, Stittsville, Ottawa, Ontario K2S 1E7 Canada",T745,4.8,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g2690985-d13109013-Reviews-Covered_Bridge_Brewing_Company-Stittsville_Ottawa_Ontario.html
746,1265,Carp Farmers' Market,"3790 Carp Road, Carp, Ontario",45.3468267,-76.03830464623444,"3790 Carp Road, Carp, Ottawa, Ontario K0A 1L0 Canada",T746,4.7,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g667809-d679982-Reviews-Carp_Farmers_Market-Carp_Ottawa_Ontario.html
747,1266,Stray Dog Brewing Company,"501 Lacolle Way, Orleans, Ontario",45.4912014,-75.4824257,"501 Lacolle Way Unit 4, Orleans, Ottawa, Ontario K4A 5B6 Canada",T747,4.9,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g13283455-d12931473-Reviews-Stray_Dog_Brewing_Company-Orleans_Ottawa_Ontario.html
748,1267,Rideau Hall,"1 Sussex Dr, Ottawa, Ontario",45.44435755,-75.68554508388529,"1 Sussex Dr, Ottawa, Ontario K1A 0A1 Canada",T748,4.4,"['Historic Sites', 'Points of Interest & Landmarks', 'Architectural Buildings', 'Government Buildings', 'More ', 'Historic Sites', 'Points of Interest & Landmarks', 'Architectural Buildings', 'Government Buildings', 'More ']",https://www.tripadvisor.ca/Attraction_Review-g155004-d155450-Reviews-Rideau_Hall-Ottawa_Ontario.html
749,1268,Ottawa Locks,"1 Rideau St, Ottawa, Ontario",45.425601,-75.69525333251889,"1 Rideau St Beside the Chateau Laurier, Ottawa, Ontario K1N 8S7 Canada",T749,4.5,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184947-Reviews-Ottawa_Locks-Ottawa_Ontario.html
750,1269,Canada Science and Technology Museum,"1867 St. Laurent, Ottawa, Ontario",45.4206528,-75.6374038,"1867 St. Laurent Blvd, Ottawa, Ontario K1G 5A3 Canada",T750,3.9,"['Speciality Museums', 'Science Museums', 'Speciality Museums', 'Science Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d209432-Reviews-Canada_Science_and_Technology_Museum-Ottawa_Ontario.html
751,1271,Walter Baker Park,"100 Charlie Rogers, Kanata, Ontario",45.294251149999994,-75.90159890613512,"100 Charlie Rogers Place, Kanata, Ottawa, Ontario K2V 1A7 Canada",T751,3.8,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g11964688-d13003116-Reviews-Walter_Baker_Park-Kanata_Ottawa_Ontario.html
