,Unnamed: 0,uncleaned_index,item_name,item_address,lat,lon,OGaddress,index,review_score,price,categories,diets,url
2775,2847,4099,Bombay Touch,"7700 Bathurst St, Vaughan, Ontario",43.8099852,-79.4521523,"7700 Bathurst St Thornhill, Vaughan, Ontario L4J 7Y3 Canada",R2847,4.4,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g499300-d11948095-Reviews-Bombay_Touch-Vaughan_Ontario.html
2776,2848,4100,Aragvi Restaurant,"2006 Highway 7, Concord, Ontario",43.8024935,-79.49074809999999,"2006 Highway 7, Concord, Vaughan, Ontario L4K 1W6 Canada",R2848,4.3,2.5,"['Middle Eastern', 'Russian', 'Eastern European']","['vegetarian friendly', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g562670-d7045477-Reviews-Aragvi_Restaurant-Concord_Vaughan_Ontario.html
2777,2849,4103,255 By Alta Rossa Ristorante,"255 Bass Pro, Vaughan, Ontario",43.8224182,-79.54044420000001,"255 Bass Pro Mills Drive Unit 703A, Vaughan, Ontario L4K 0A2 Canada",R2849,4.0,2.5,"['Italian', 'Pizza', 'Vegetarian Friendly']","['vegetarian friendly', 'vegan options', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g499300-d10286601-Reviews-255_By_Alta_Rossa_Ristorante-Vaughan_Ontario.html
2780,2852,4109,Cho Sun Ok,"7353 Yonge St, Thornhill, Ontario",43.807564299999996,-79.4225547,"7353 Yonge St, Thornhill, Vaughan, Ontario L3T 2B3 Canada",R2852,4.2,2.5,"['Asian', 'Korean', 'Soups']",[],https://www.tripadvisor.ca/Restaurant_Review-g983899-d4873480-Reviews-Cho_Sun_Ok-Thornhill_Vaughan_Ontario.html
2782,2854,4112,St Louis Bar and Grill,"90 Edgeley Blvd, Vaughan, Ontario",43.7966715,-79.5329043,"90 Edgeley Blvd Unit 106, Vaughan, Ontario L4K 5W7 Canada",R2854,3.9,2.5,"['American', 'Bar', 'Barbecue']",[],https://www.tripadvisor.ca/Restaurant_Review-g499300-d5093212-Reviews-St_Louis_Bar_and_Grill-Vaughan_Ontario.html
2784,2856,4115,Zafferano Ristorante,"8633 WEston Rd., Woodbridge, Ontario",43.789275200000006,-79.5482717,"8633 WEston Rd., Woodbridge, Vaughan, Ontario L4L 9R6 Canada",R2856,4.1,2.5,"['Italian', 'Vegetarian Friendly', 'Gluten Free Options']","['vegetarian friendly', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g562671-d2208054-Reviews-Zafferano_Ristorante-Woodbridge_Vaughan_Ontario.html
2785,2857,4116,168 Sushi Buffet,"1520 Steeles Ave, Vaughan, Ontario",43.7741889,-79.5351713,"1520 Steeles Ave W Unit 103, Vaughan, ON, Vaughan, Ontario L4K 3B9 Canada",R2857,3.8,2.5,"['Japanese', 'Sushi', 'Asian']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g499300-d4305909-Reviews-168_Sushi_Buffet-Vaughan_Ontario.html
2786,2858,4117,Picko Lime Vietnamese Cuisine,"3175 Rutherford Road, #35, Ontario",43.829197799999996,-79.5390965,"3175 Rutherford Road, #35, Vaughan, Ontario L4K 5Y6 Canada",R2858,4.5,2.5,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",[],https://www.tripadvisor.ca/Restaurant_Review-g499300-d7159478-Reviews-Picko_Lime_Vietnamese_Cuisine-Vaughan_Ontario.html
2787,2859,4118,La Taquizza,"3175 Rutherford Road, Vaughan, Ontario",43.829197799999996,-79.5390965,"3175 Rutherford Road Unit 28, Vaughan, Ontario L4K 5Y6 Canada",R2859,4.0,2.5,"['Mexican', 'Latin', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g499300-d2706615-Reviews-La_Taquizza-Vaughan_Ontario.html
2790,2862,4124,What a Bagel Eatery,"8010 Bathurst St, Vaughan, Ontario",43.8167076,-79.452525,"8010 Bathurst St, Vaughan, Ontario Canada",R2862,4.0,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g499300-d2168591-Reviews-What_a_Bagel_Eatery-Vaughan_Ontario.html
2791,2863,4128,Kelseys Original Roadhouse,"9855 Jane St, Vaughan, Ontario",43.84932,-79.536474,"9855 Jane St, Vaughan, Ontario L6A 3N9 Canada",R2863,4.1,2.5,"['American', 'Pub', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g499300-d10466271-Reviews-Kelseys_Original_Roadhouse-Vaughan_Ontario.html
2794,2866,4133,Giro d'italia Restaurant,"8740 Jane St, Concord, Ontario",43.78832020000001,-79.5147983,"8740 Jane St, Concord, Vaughan, Ontario L4K 2M9 Canada",R2866,4.1,2.5,"['Italian', 'Pizza', 'Mediterranean']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g562670-d13332634-Reviews-Giro_d_italia_Restaurant-Concord_Vaughan_Ontario.html
2796,2868,4138,Sababa Restaurant,"390 Steeles Avenue, Thornhill, Ontario",43.795874100000006,-79.43294093142424,"390 Steeles Avenue West, Thornhill, Vaughan, Ontario Canada",R2868,3.8,2.5,"['Middle Eastern', 'Israeli', 'Vegetarian Friendly']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g983899-d3388238-Reviews-Sababa_Restaurant-Thornhill_Vaughan_Ontario.html
2797,2869,4139,Osteria Berto,"6150 Highway 7, Woodbridge, Ontario",43.7828546,-79.5787377,"6150 Highway 7 Unit 1, Woodbridge, Vaughan, Ontario L4H 0R2 Canada",R2869,4.7,1.0,"['Italian', 'Canadian', 'Vegetarian Friendly']",[],https://www.tripadvisor.ca/Restaurant_Review-g562671-d5288922-Reviews-Osteria_Berto-Woodbridge_Vaughan_Ontario.html
2798,2870,4140,Paoletti's Pizzeria,"8700 Dufferin St, Vaughan, Ontario",43.82855479999999,-79.4798215,"8700 Dufferin St Unit 18, Vaughan, Ontario L4K 4S6 Canada",R2870,4.4,2.5,"['Italian', 'Pizza', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g499300-d7347989-Reviews-Paoletti_s_Pizzeria-Vaughan_Ontario.html
2799,2871,4141,Koganei Japanese Restaurant,"3901 Hwy 7, Woodbridge, Ontario",43.7828546,-79.5787377,"3901 Hwy 7 West #103, Woodbridge, Vaughan, Ontario L4L 8L5 Canada",R2871,4.1,2.5,"['Japanese', 'Sushi', 'Asian']",[],https://www.tripadvisor.ca/Restaurant_Review-g562671-d4853622-Reviews-Koganei_Japanese_Restaurant-Woodbridge_Vaughan_Ontario.html
2801,2873,4143,Antonino's Pizzeria,"1801 Rutherford Road, Concord, Ontario",43.8398998,-79.4924915,"1801 Rutherford Road, Concord, Vaughan, Ontario L4K 5R7 Canada",R2873,4.4,1.0,"['Italian', 'Pizza', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g562670-d4494917-Reviews-Antonino_s_Pizzeria-Concord_Vaughan_Ontario.html
2803,2875,4146,Kotsy S Restaurant,"2104 Highway 7, Concord, Ontario",43.80175699446197,-79.4940313304253,"2104 Highway 7, Concord, Vaughan, Ontario L4K 2S9 Canada",R2875,4.5,1.0,"['Diner', 'Canadian', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g562670-d5093233-Reviews-Kotsy_S_Restaurant-Concord_Vaughan_Ontario.html
2804,2876,4149,Oca Nera Fine Italian Cuisine,"8348 Islington Ave, Woodbridge, Ontario",43.796890357692305,-79.58486577692308,"8348 Islington Ave, Woodbridge, Vaughan, Ontario L4L 1W8 Canada",R2876,4.6,4.0,"['Italian', 'Seafood', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g562671-d5093396-Reviews-Oca_Nera_Fine_Italian_Cuisine-Woodbridge_Vaughan_Ontario.html
2806,2878,4151,Angelos Homestyle Restaurant,"3300 Steeles Ave, Vaughan, Ontario",43.7741889,-79.5351713,"3300 Steeles Ave W Ste 1, Vaughan, Ontario L4K 2Y4 Canada",R2878,4.0,2.5,"['Canadian', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g499300-d769747-Reviews-Angelos_Homestyle_Restaurant-Vaughan_Ontario.html
2815,2887,4162,Korner Kitchen,"183 Weber St, Waterloo, Ontario",43.374203200000004,-80.7086728,"183 Weber St N, Waterloo, Ontario N2J 3H3 Canada",R2887,4.5,2.5,"['American', 'Diner', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d8066171-Reviews-Korner_Kitchen-Waterloo_Region_of_Waterloo_Ontario.html
2816,2888,4164,Ennio's Pasta House,"384 King St, Waterloo, Ontario",43.399945100000004,-80.3686814,"384 King St N, Waterloo, Ontario N2J 2Z3 Canada",R2888,4.1,2.5,"['Italian', 'Vegetarian Friendly', 'Vegan Options']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d704123-Reviews-Ennio_s_Pasta_House-Waterloo_Region_of_Waterloo_Ontario.html
2817,2889,4165,Mashawi,"572 King St, Waterloo, Ontario",43.399945100000004,-80.3686814,"572 King St N, Waterloo, Ontario N2L 6L3 Canada",R2889,5.0,2.5,"['Lebanese', 'Mediterranean', 'Middle Eastern']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d14339688-Reviews-Mashawi-Waterloo_Region_of_Waterloo_Ontario.html
2818,2890,4166,Janet Lynn's Bistro,"677 Belmont Ave, Kitchener, Ontario",43.456210799999994,-80.521025,"677 Belmont Ave W, Kitchener, Ontario N2M 1N8 Canada",R2890,4.4,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']","['vegetarian friendly', 'gluten free options', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3721218-Reviews-Janet_Lynn_s_Bistro-Kitchener_Region_of_Waterloo_Ontario.html
2824,2896,4174,Abe Erb,"Uptown Waterloo 15, Waterloo, Ontario",43.4639713,-80.5223196,"Uptown Waterloo 15 King St N, Waterloo, Ontario N2J 2W6 Canada",R2896,3.8,2.5,"['American', 'Brew Pub', 'Bar']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d7221128-Reviews-Abe_Erb-Waterloo_Region_of_Waterloo_Ontario.html
2825,2897,4175,The WORKS Craft Burgers & Beer,"92 King St, Waterloo, Ontario",43.4001917,-80.3667738,"92 King St S, Waterloo, Ontario N2J 1P5 Canada",R2897,3.9,2.5,"['American', 'Bar', 'Canadian']","['vegetarian friendly', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d3224145-Reviews-The_WORKS_Craft_Burgers_Beer-Waterloo_Region_of_Waterloo_Ontario.html
2827,2899,4178,Naranj,"646 Erb St, Waterloo, Ontario",43.397113399999995,-80.3480371,"646 Erb St W Unit 101 & 102, Waterloo, Ontario N2T 0A8 Canada",R2899,4.7,2.5,"['Middle Eastern', 'Vegetarian Friendly', 'Vegan Options']","['vegetarian friendly', 'vegan options', 'halal']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d16690901-Reviews-Naranj-Waterloo_Region_of_Waterloo_Ontario.html
2828,2900,4179,Almadina Woodstone Oven & Grill,"330 The Boardwalk, Waterloo, Ontario",43.4378857,-80.5628728,"330 The Boardwalk, Waterloo, Ontario N2T 0A6 Canada",R2900,4.1,2.5,"['Mediterranean', 'Healthy', 'Middle Eastern']","['vegetarian friendly', 'vegan options', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d6131611-Reviews-Almadina_Woodstone_Oven_Grill-Waterloo_Region_of_Waterloo_Ontario.html
2829,2901,4180,My-Thai,"51 King St, Waterloo, Ontario",43.40021295804397,-80.36642335666001,"51 King St N, Waterloo, Ontario N2J 2W9 Canada",R2901,4.0,2.5,"['Asian', 'Thai', 'Vegetarian Friendly']","['vegetarian friendly', 'vegan options', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d1895561-Reviews-My_Thai-Waterloo_Region_of_Waterloo_Ontario.html
2832,2904,4183,Nick & Nat's Uptown21,"21 King St, Waterloo, Ontario",43.310143,-80.26207,"21 King St N, Waterloo, Ontario N2J 2W6 Canada",R2904,4.2,2.5,"['International', 'Canadian', 'Gluten Free Options']",['gluten free options'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d1488097-Reviews-Nick_Nat_s_Uptown21-Waterloo_Region_of_Waterloo_Ontario.html
2834,2906,4185,Homestyle Diner,"504 Albert St, Waterloo, Ontario",43.48659775,-80.54066267276555,"504 Albert St, Waterloo, Ontario N2L 3V4 Canada",R2906,4.2,2.5,"['Diner', 'Canadian', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d6772237-Reviews-Homestyle_Diner-Waterloo_Region_of_Waterloo_Ontario.html
2835,2907,4186,White Rabbit Public House,"47 King St, Waterloo, Ontario",43.399945100000004,-80.3686814,"47 King St N, Waterloo, Ontario N2J 2W9 Canada",R2907,4.2,2.5,"['Bar', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d8288712-Reviews-White_Rabbit_Public_House-Waterloo_Region_of_Waterloo_Ontario.html
2836,2908,4187,"Gilt Restaurant, Bar and Lounge","305 King St, Kitchener, Ontario",43.4362636,-80.4564443,"305 King St W Unit 102, Kitchener, Ontario N2G 1B9 Canada",R2908,4.2,2.5,"['Canadian', 'Vegetarian Friendly', 'Gluten Free Options']",[],https://www.tripadvisor.ca/Restaurant_Review-g181747-d7089630-Reviews-Gilt_Restaurant_Bar_and_Lounge-Kitchener_Region_of_Waterloo_Ontario.html
2846,2918,4200,Red Ginger Modern Thai And Viet,"465 Highland Rd, Kitchener, Ontario",43.440325200000004,-80.50317259999998,"465 Highland Rd W, Kitchener, Ontario N2M 3C6 Canada",R2918,4.4,2.5,"['Asian', 'Thai', 'Vietnamese']",[],https://www.tripadvisor.ca/Restaurant_Review-g181747-d4308429-Reviews-Red_Ginger_Modern_Thai_And_Viet-Kitchener_Region_of_Waterloo_Ontario.html
2847,2919,4201,Graffiti Market,"137 Glasgow St, Kitchener, Ontario",43.4510309,-80.51413609999999,"137 Glasgow St, Kitchener, Ontario N2G 4X8 Canada",R2919,3.9,2.5,"['American', 'Bar', 'Canadian']","['vegetarian friendly', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d14993408-Reviews-Graffiti_Market-Kitchener_Region_of_Waterloo_Ontario.html
2849,2921,4203,Loloan Lobby Bar,"14 Princess St, Waterloo, Ontario",43.3722987,-80.3414671,"14 Princess St W, Waterloo, Ontario N2L 2X8 Canada",R2921,4.1,4.0,['Asian'],[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d14080256-Reviews-Loloan_Lobby_Bar-Waterloo_Region_of_Waterloo_Ontario.html
2851,2923,4205,Chopan Kabob,"1-200 Highland Rd, Kitchener, Ontario",43.440325200000004,-80.50317259999998,"1-200 Highland Rd W, Kitchener, Ontario N2M 3C2 Canada",R2923,4.5,2.5,"['Indian', 'Middle Eastern', 'Afghani']","['vegetarian friendly', 'vegan options', 'halal']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d5292486-Reviews-Chopan_Kabob-Kitchener_Region_of_Waterloo_Ontario.html
2854,2926,4208,Aroma Cafe,"33 Erb St, Waterloo, Ontario",43.397113399999995,-80.3480371,"33 Erb St W, Waterloo, Ontario N2L 1S8 Canada",R2926,4.4,1.0,"['Cafe', 'Korean', 'Vegetarian Friendly']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d967360-Reviews-Aroma_Cafe-Waterloo_Region_of_Waterloo_Ontario.html
2857,2929,4211,Dearborn Restaurant,"105 Lexington Rd, Waterloo, Ontario",43.487109000000004,-80.5172231,"105 Lexington Rd, Waterloo, Ontario N2J 4R7 Canada",R2929,3.9,1.0,"['American', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d769903-Reviews-Dearborn_Restaurant-Waterloo_Region_of_Waterloo_Ontario.html
2859,2931,4213,The Cactus Mexican Restaurant,"465 Phillip St, Waterloo, Ontario",43.484812899999994,-80.5410543,"465 Phillip St, Waterloo, Ontario N2L 6C7 Canada",R2931,4.4,1.0,"['Mexican', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d14080222-Reviews-The_Cactus_Mexican_Restaurant-Waterloo_Region_of_Waterloo_Ontario.html
2860,2932,4214,Ken Sushi House,"256 Phillip Street, Waterloo, Ontario",43.473674100000004,-80.5372199,"256 Phillip Street, Waterloo, Ontario N2L 6B6 Canada",R2932,4.2,2.5,"['Japanese', 'Sushi', 'Asian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d12860224-Reviews-Ken_Sushi_House-Waterloo_Region_of_Waterloo_Ontario.html
2861,2933,4215,Teremok Cafe,"55 Erb St, Waterloo, Ontario",43.397113399999995,-80.3480371,"55 Erb St E, Waterloo, Ontario N2J 4K8 Canada",R2933,4.7,2.5,"['Polish', 'Cafe', 'European']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d967365-Reviews-Teremok_Cafe-Waterloo_Region_of_Waterloo_Ontario.html
2862,2934,4217,Shiris Kitchen,"169 Lexington Ct, Waterloo, Ontario",43.488715291364315,-80.51688294554918,"169 Lexington Ct, Waterloo, Ontario N2J 4R9 Canada",R2934,4.9,6.0,"['Asian', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d5527280-Reviews-Shiris_Kitchen-Waterloo_Region_of_Waterloo_Ontario.html
2864,2936,4219,darlise Cafe,"33 Queen St, Kitchener, Ontario",43.4486744,-80.4895374,"33 Queen St S, Kitchener, Ontario N2G 1V8 Canada",R2936,4.7,2.5,"['Cafe', 'Canadian', 'Vegetarian Friendly']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d8419157-Reviews-Darlise_Cafe-Kitchener_Region_of_Waterloo_Ontario.html
2865,2937,4221,David's Tea,"95 King St, Waterloo, Ontario",43.40021581124979,-80.36695554439041,"95 King St S, Waterloo, Ontario N2J 5A2 Canada",R2937,4.3,2.5,[],[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d4703535-Reviews-David_s_Tea-Waterloo_Region_of_Waterloo_Ontario.html
2866,2938,4222,The Round Table Waterloo,"280 Lester St, Waterloo, Ontario",43.475305799999994,-80.53557370000001,"280 Lester St Unit 105, Waterloo, Ontario N2L 0G2 Canada",R2938,4.9,2.5,"['American', 'Brew Pub', 'Pub']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d12856202-Reviews-The_Round_Table_Waterloo-Waterloo_Region_of_Waterloo_Ontario.html
2867,2939,4223,Gino's Pizza,"253 King St, Waterloo, Ontario",43.400040449092295,-80.36886059734071,"253 King St N Unit 2, Waterloo, Ontario N2J 2Y8 Canada",R2939,4.6,1.0,"['Pizza', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d769919-Reviews-Gino_s_Pizza-Waterloo_Region_of_Waterloo_Ontario.html
2869,2941,4225,Aunty's Kitchen,"16-160 University Ave, Waterloo, Ontario",43.489191600000005,-80.505307,"16-160 University Ave W, Waterloo, Ontario N2L 3E9 Canada",R2941,4.1,1.0,"['Indian', 'Pakistani']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d5068114-Reviews-Aunty_s_Kitchen-Waterloo_Region_of_Waterloo_Ontario.html
2870,2942,4226,The Pickle Barrel,"550 King St, Waterloo, Ontario",43.399945100000004,-80.3686814,"550 King St N Unit C17, Waterloo, Ontario N2L 5W6 Canada",R2942,3.6,2.5,"['American', 'Southwestern', 'Bar']",['vegan options'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d16883625-Reviews-The_Pickle_Barrel-Waterloo_Region_of_Waterloo_Ontario.html
2871,2943,4227,Uncle's Shawarma & Kabab,"425 University Ave, Waterloo, Ontario",43.489191600000005,-80.505307,"425 University Ave E, Waterloo, Ontario N2K 4C9 Canada",R2943,4.5,1.0,"['Fast food', 'Middle Eastern', 'Vegetarian Friendly']",['vegetarian friendly'],https://www.tripadvisor.ca/Restaurant_Review-g181736-d10222018-Reviews-Uncle_s_Shawarma_Kabab-Waterloo_Region_of_Waterloo_Ontario.html
2872,2944,4228,Just Love Pie Cafe,"33 Erb St, Waterloo, Ontario",43.397113399999995,-80.3480371,"33 Erb St W In the Atrium, Waterloo, Ontario N2L 1S8 Canada",R2944,4.5,1.0,"['Cafe', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d12405117-Reviews-Just_Love_Pie_Cafe-Waterloo_Region_of_Waterloo_Ontario.html
2873,2945,4229,Almadina Egyptian Cuisine,"150 University Ave, Waterloo, Ontario",43.489191600000005,-80.505307,"150 University Ave W, Waterloo, Ontario N2L 3E4 Canada",R2945,3.8,2.5,"['Lebanese', 'Mediterranean', 'Middle Eastern']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d769885-Reviews-Almadina_Egyptian_Cuisine-Waterloo_Region_of_Waterloo_Ontario.html
2874,2946,4230,TWH Social,"1 King St, Kitchener, Ontario",43.4362636,-80.4564443,"1 King St W, Kitchener, Ontario N2G 1A1 Canada",R2946,4.1,2.5,"['Bar', 'Gastropub', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181747-d7617670-Reviews-TWH_Social-Kitchener_Region_of_Waterloo_Ontario.html
2875,2947,4231,Goodness Me!,"668 Erb St, Waterloo, Ontario",43.397113399999995,-80.3480371,"668 Erb St W, Waterloo, Ontario N2T 2Z7 Canada",R2947,4.2,2.5,"['Cafe', 'Canadian', 'Vegetarian Friendly']","['vegetarian friendly', 'vegan options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d7785027-Reviews-Goodness_Me-Waterloo_Region_of_Waterloo_Ontario.html
2876,2948,4232,Chic Pea Pita & Grill,"91 University Ave, Waterloo, Ontario",43.489191600000005,-80.505307,"91 University Ave E, Waterloo, Ontario N2J 2W1 Canada",R2948,4.6,2.5,"['Lebanese', 'Mediterranean', 'Turkish']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d15560864-Reviews-Chic_Pea_Pita_Grill-Waterloo_Region_of_Waterloo_Ontario.html
2877,2949,4233,Empress of India,"34 King St, Waterloo, Ontario",43.308574,-80.261219,"34 King St S, Waterloo, Ontario N2J 1N8 Canada",R2949,4.6,2.5,[],[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d15616599-Reviews-Empress_of_India-Waterloo_Region_of_Waterloo_Ontario.html
2878,2950,4234,Swiss Chalet,"340 The Boardwalk, Waterloo, Ontario",43.4394066,-80.5647369,"340 The Boardwalk, Waterloo, Ontario N2T 0A6 Canada",R2950,3.5,2.5,"['Canadian', 'Vegetarian Friendly', 'Gluten Free Options']","['vegetarian friendly', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d5863653-Reviews-Swiss_Chalet-Waterloo_Region_of_Waterloo_Ontario.html
2879,2951,4235,168 Sushi Buffet,"50 Westmount Rd, Waterloo, Ontario",43.4529677,-80.5263258,"50 Westmount Rd N Unit D4-5, Waterloo, Ontario N2L 2R5 Canada",R2951,3.6,2.5,"['Chinese', 'Japanese', 'Sushi']","['vegetarian friendly', 'vegan options', 'gluten free options']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d8407804-Reviews-168_Sushi_Buffet-Waterloo_Region_of_Waterloo_Ontario.html
2880,2952,4236,Churchill Arms,"355 Erb St, Waterloo, Ontario",43.397113399999995,-80.3480371,"355 Erb St W, Waterloo, Ontario N2L 1W4 Canada",R2952,3.7,2.5,"['Bar', 'Pub', 'Canadian']",[],https://www.tripadvisor.ca/Restaurant_Review-g181736-d6454498-Reviews-Churchill_Arms-Waterloo_Region_of_Waterloo_Ontario.html
